"id","arrival_airport_code","arrival_airport_terminal","change_date","deadhead","departure_airport_code","departure_airport_terminal","airline_designator","aircraft_type","number","operational_suffix","leg_sequence_number","onward_carrier","onward_flight","onward_suffix","plan_arrival_date_utc","plan_departure_date_utc","service_type","status","route_id","ofp_time_start_utc","ofp_time_end_utc","code_sharing","aircraft_reg_num","estim_blockoff_time_utc","estim_blockon_time_utc","actual_departure_date_utc","actual_arrival_date_utc","onward_flight_date","warning_status","warning_status_time","date_eng_on_utc","date_eng_off_utc","special_status","version_id","start_date_utc","comment","action_type","change_source","modification_id","class_config","leg_oper_schedule_status","flight_time","user_id","smak_id"
"1317802","SVO","B","2023-04-26T15:06:06.47507","NULL","KGD","NULL","SU","32A","1003","NULL","1","NULL","NULL","NULL","2022-12-21T16:35:00","2022-12-21T13:45:00","J","ACTIVE","139018035664750085","2022-12-21T16:35:00","2022-12-22T16:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317803","SVO","B","2023-04-26T15:06:06.47507","NULL","KGD","NULL","SU","32A","1003","NULL","1","NULL","NULL","NULL","2022-12-22T16:35:00","2022-12-22T13:45:00","J","ACTIVE","139018035664750086","2022-12-22T16:35:00","2022-12-23T16:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317804","SVO","B","2023-04-26T15:06:06.47507","NULL","KGD","NULL","SU","32A","1003","NULL","1","NULL","NULL","NULL","2022-12-23T16:35:00","2022-12-23T13:45:00","J","ACTIVE","139018035664750087","2022-12-23T16:35:00","2022-12-24T16:34:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317805","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-17T07:15:00","2022-12-17T02:25:00","J","ACTIVE","139018035664820088","2022-12-17T07:15:00","2022-12-18T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-16T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317806","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-19T07:15:00","2022-12-19T02:25:00","J","ACTIVE","139018035664820089","2022-12-19T07:15:00","2022-12-20T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-18T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317807","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-22T07:15:00","2022-12-22T02:25:00","J","ACTIVE","139018035664820090","2022-12-22T07:15:00","2022-12-23T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317808","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-24T07:15:00","2022-12-24T02:25:00","J","ACTIVE","139018035664820091","2022-12-24T07:15:00","2022-12-25T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317809","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-26T07:15:00","2022-12-26T02:25:00","J","ACTIVE","139018035664820092","2022-12-26T07:15:00","2022-12-27T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317810","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-29T07:15:00","2022-12-29T02:25:00","J","ACTIVE","139018035664820093","2022-12-29T07:15:00","2022-12-30T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317811","TAS","2","2023-04-26T15:06:06.48248","NULL","LED","1","SU","73H","748","NULL","1","NULL","NULL","NULL","2022-12-31T07:15:00","2022-12-31T02:25:00","J","ACTIVE","139018035664820094","2022-12-31T07:15:00","2023-01-01T07:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317848","KGD","NULL","2023-04-26T15:06:06.511202","NULL","SVO","B","SU","32A","1002","NULL","1","NULL","NULL","NULL","2022-12-19T12:45:00","2022-12-19T09:55:00","J","ACTIVE","139018035665110131","2022-12-19T12:45:00","2022-12-20T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-19T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317849","KGD","NULL","2023-04-26T15:06:06.511202","NULL","SVO","B","SU","32A","1002","NULL","1","NULL","NULL","NULL","2022-12-20T12:45:00","2022-12-20T09:55:00","J","ACTIVE","139018035665110132","2022-12-20T12:45:00","2022-12-21T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317850","KGD","NULL","2023-04-26T15:06:06.511202","NULL","SVO","B","SU","32A","1002","NULL","1","NULL","NULL","NULL","2022-12-21T12:45:00","2022-12-21T09:55:00","J","ACTIVE","139018035665110133","2022-12-21T12:45:00","2022-12-22T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317851","KGD","NULL","2023-04-26T15:06:06.511202","NULL","SVO","B","SU","32A","1002","NULL","1","NULL","NULL","NULL","2022-12-22T12:45:00","2022-12-22T09:55:00","J","ACTIVE","139018035665110134","2022-12-22T12:45:00","2022-12-23T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317852","KGD","NULL","2023-04-26T15:06:06.511202","NULL","SVO","B","SU","32A","1002","NULL","1","NULL","NULL","NULL","2022-12-23T12:45:00","2022-12-23T09:55:00","J","ACTIVE","139018035665110135","2022-12-23T12:45:00","2022-12-24T12:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317853","SVO","B","2023-04-26T15:06:06.51831","NULL","KGD","NULL","SU","32A","1005","NULL","1","NULL","NULL","NULL","2022-12-21T19:15:00","2022-12-21T16:30:00","J","ACTIVE","139018035665180136","2022-12-21T19:15:00","2022-12-22T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317854","SVO","B","2023-04-26T15:06:06.51831","NULL","KGD","NULL","SU","32A","1005","NULL","1","NULL","NULL","NULL","2022-12-22T19:15:00","2022-12-22T16:30:00","J","ACTIVE","139018035665180137","2022-12-22T19:15:00","2022-12-23T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317855","SVO","B","2023-04-26T15:06:06.51831","NULL","KGD","NULL","SU","32A","1005","NULL","1","NULL","NULL","NULL","2022-12-23T19:15:00","2022-12-23T16:30:00","J","ACTIVE","139018035665180138","2022-12-23T19:15:00","2022-12-24T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317856","SVO","B","2023-04-26T15:06:06.51831","NULL","KGD","NULL","SU","32A","1005","NULL","1","NULL","NULL","NULL","2022-12-24T19:15:00","2022-12-24T16:30:00","J","ACTIVE","139018035665180139","2022-12-24T19:15:00","2022-12-25T19:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317858","KGD","NULL","2023-04-26T15:06:06.529986","NULL","SVO","B","SU","32A","1004","NULL","1","NULL","NULL","NULL","2022-12-21T15:30:00","2022-12-21T12:40:00","J","ACTIVE","139018035665290141","2022-12-21T15:30:00","2022-12-22T15:29:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317859","KGD","NULL","2023-04-26T15:06:06.529986","NULL","SVO","B","SU","32A","1004","NULL","1","NULL","NULL","NULL","2022-12-22T15:30:00","2022-12-22T12:40:00","J","ACTIVE","139018035665290142","2022-12-22T15:30:00","2022-12-23T15:29:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317860","KGD","NULL","2023-04-26T15:06:06.529986","NULL","SVO","B","SU","32A","1004","NULL","1","NULL","NULL","NULL","2022-12-23T15:30:00","2022-12-23T12:40:00","J","ACTIVE","139018035665300143","2022-12-23T15:30:00","2022-12-24T15:29:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317913","KJA","1","2023-04-26T15:06:06.574733","NULL","SVO","B","SU","73H","1482","NULL","1","NULL","NULL","NULL","2022-12-20T05:55:00","2022-12-20T01:10:00","J","ACTIVE","139018035665740196","2022-12-20T05:55:00","2022-12-21T05:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-19T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317914","KJA","1","2023-04-26T15:06:06.574733","NULL","SVO","B","SU","73H","1482","NULL","1","NULL","NULL","NULL","2022-12-27T05:55:00","2022-12-27T01:10:00","J","ACTIVE","139018035665740197","2022-12-27T05:55:00","2022-12-28T05:54:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C20,Y138","NULL","NULL","NULL","NULL"
"1317927","SVO","B","2023-04-26T15:06:06.587009","NULL","KGD","NULL","SU","32A","1001","NULL","1","NULL","NULL","NULL","2022-12-24T13:05:00","2022-12-24T10:15:00","J","ACTIVE","139018035665870210","2022-12-24T13:05:00","2022-12-25T13:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317928","SVO","B","2023-04-26T15:06:06.587009","NULL","KGD","NULL","SU","32A","1001","NULL","1","NULL","NULL","NULL","2022-12-25T13:05:00","2022-12-25T10:15:00","J","ACTIVE","139018035665870211","2022-12-25T13:05:00","2022-12-26T13:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317929","KGD","NULL","2023-04-26T15:06:06.592145","NULL","SVO","B","SU","32A","1000","NULL","1","NULL","NULL","NULL","2022-12-24T09:25:00","2022-12-24T06:35:00","J","ACTIVE","139018035665920212","2022-12-24T09:25:00","2022-12-25T09:24:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-24T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317930","KGD","NULL","2023-04-26T15:06:06.592145","NULL","SVO","B","SU","32A","1000","NULL","1","NULL","NULL","NULL","2022-12-25T09:25:00","2022-12-25T06:35:00","J","ACTIVE","139018035665920213","2022-12-25T09:25:00","2022-12-26T09:24:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-25T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317931","SVO","B","2023-04-26T15:06:06.597571","NULL","MRV","NULL","SU","32A","1301","NULL","1","NULL","NULL","NULL","2022-12-26T20:50:00","2022-12-26T17:05:00","J","ACTIVE","139018035665970214","2022-12-26T20:50:00","2022-12-27T20:49:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317932","SVO","B","2023-04-26T15:06:06.597571","NULL","MRV","NULL","SU","32A","1301","NULL","1","NULL","NULL","NULL","2022-12-27T20:50:00","2022-12-27T17:05:00","J","ACTIVE","139018035665970215","2022-12-27T20:50:00","2022-12-28T20:49:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317933","SVO","B","2023-04-26T15:06:06.597571","NULL","MRV","NULL","SU","32A","1301","NULL","1","NULL","NULL","NULL","2022-12-28T20:50:00","2022-12-28T17:05:00","J","ACTIVE","139018035665970216","2022-12-28T20:50:00","2022-12-29T20:49:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1317935","MRV","NULL","2023-04-26T15:06:06.608315","NULL","SVO","B","SU","32B","1302","NULL","1","NULL","NULL","NULL","2022-12-29T19:05:00","2022-12-29T15:35:00","J","ACTIVE","139018035666080218","2022-12-29T19:05:00","2022-12-30T19:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1317936","MRV","NULL","2023-04-26T15:06:06.608315","NULL","SVO","B","SU","32B","1302","NULL","1","NULL","NULL","NULL","2022-12-30T19:05:00","2022-12-30T15:35:00","J","ACTIVE","139018035666080219","2022-12-30T19:05:00","2022-12-31T19:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1317937","MRV","NULL","2023-04-26T15:06:06.608315","NULL","SVO","B","SU","32B","1302","NULL","1","NULL","NULL","NULL","2022-12-31T19:05:00","2022-12-31T15:35:00","J","ACTIVE","139018035666080220","2022-12-31T19:05:00","2023-01-01T19:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1318013","SVO","B","2023-04-26T15:06:06.666704","NULL","MRV","NULL","SU","32B","1303","NULL","1","NULL","NULL","NULL","2022-12-29T23:45:00","2022-12-29T20:05:00","J","ACTIVE","139018035666660040","2022-12-29T23:45:00","2022-12-30T23:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1318014","SVO","B","2023-04-26T15:06:06.666704","NULL","MRV","NULL","SU","32B","1303","NULL","1","NULL","NULL","NULL","2022-12-30T23:45:00","2022-12-30T20:05:00","J","ACTIVE","139018035666660041","2022-12-30T23:45:00","2022-12-31T23:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-30T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1318015","SVO","B","2023-04-26T15:06:06.666704","NULL","MRV","NULL","SU","32B","1303","NULL","1","NULL","NULL","NULL","2022-12-31T23:45:00","2022-12-31T20:05:00","J","ACTIVE","139018035666660042","2022-12-31T23:45:00","2023-01-01T23:44:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-31T03:00:00","NULL","NEW","SSIM","65","C16,Y167","NULL","NULL","NULL","NULL"
"1318091","SVO","B","2023-04-26T15:06:06.722281","NULL","AER","NULL","SU","320","1141","NULL","1","NULL","NULL","NULL","2022-12-17T01:10:00","2022-12-16T21:20:00","J","ACTIVE","139018035667220118","2022-12-17T01:10:00","2022-12-18T01:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-16T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1318092","SVO","B","2023-04-26T15:06:06.722281","NULL","AER","NULL","SU","320","1141","NULL","1","NULL","NULL","NULL","2022-12-19T01:10:00","2022-12-18T21:20:00","J","ACTIVE","139018035667220119","2022-12-19T01:10:00","2022-12-20T01:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-18T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1318093","SVO","B","2023-04-26T15:06:06.722281","NULL","AER","NULL","SU","320","1141","NULL","1","NULL","NULL","NULL","2022-12-22T01:10:00","2022-12-21T21:20:00","J","ACTIVE","139018035667220120","2022-12-22T01:10:00","2022-12-23T01:09:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1318094","AER","NULL","2023-04-26T15:06:06.728392","NULL","SVO","B","SU","320","1140","NULL","1","NULL","NULL","NULL","2022-12-16T20:15:00","2022-12-16T16:15:00","J","ACTIVE","139018035667280121","2022-12-16T20:15:00","2022-12-17T20:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-16T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1318095","AER","NULL","2023-04-26T15:06:06.728392","NULL","SVO","B","SU","320","1140","NULL","1","NULL","NULL","NULL","2022-12-18T20:15:00","2022-12-18T16:15:00","J","ACTIVE","139018035667280122","2022-12-18T20:15:00","2022-12-19T20:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-18T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1318096","AER","NULL","2023-04-26T15:06:06.728392","NULL","SVO","B","SU","320","1140","NULL","1","NULL","NULL","NULL","2022-12-21T20:15:00","2022-12-21T16:15:00","J","ACTIVE","139018035667280123","2022-12-21T20:15:00","2022-12-22T20:14:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C20,Y120","NULL","NULL","NULL","NULL"
"1318097","MRV","NULL","2023-04-26T15:06:06.73408","NULL","SVO","B","SU","32A","1300","NULL","1","NULL","NULL","NULL","2022-12-26T16:05:00","2022-12-26T12:35:00","J","ACTIVE","139018035667340124","2022-12-26T16:05:00","2022-12-27T16:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-26T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318098","MRV","NULL","2023-04-26T15:06:06.73408","NULL","SVO","B","SU","32A","1300","NULL","1","NULL","NULL","NULL","2022-12-27T16:05:00","2022-12-27T12:35:00","J","ACTIVE","139018035667340125","2022-12-27T16:05:00","2022-12-28T16:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-27T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318099","MRV","NULL","2023-04-26T15:06:06.73408","NULL","SVO","B","SU","32A","1300","NULL","1","NULL","NULL","NULL","2022-12-28T16:05:00","2022-12-28T12:35:00","J","ACTIVE","139018035667340126","2022-12-28T16:05:00","2022-12-29T16:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-28T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318102","SVO","B","2023-04-26T15:06:06.744994","NULL","NOZ","NULL","SU","32A","1459","NULL","1","NULL","NULL","NULL","2022-12-20T09:05:00","2022-12-20T04:05:00","J","ACTIVE","139018035667440129","2022-12-20T09:05:00","2022-12-21T09:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-20T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318103","SVO","B","2023-04-26T15:06:06.744994","NULL","NOZ","NULL","SU","32A","1459","NULL","1","NULL","NULL","NULL","2022-12-21T09:05:00","2022-12-21T04:05:00","J","ACTIVE","139018035667450130","2022-12-21T09:05:00","2022-12-22T09:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-21T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318104","SVO","B","2023-04-26T15:06:06.744994","NULL","NOZ","NULL","SU","32A","1459","NULL","1","NULL","NULL","NULL","2022-12-22T09:05:00","2022-12-22T04:05:00","J","ACTIVE","139018035667450131","2022-12-22T09:05:00","2022-12-23T09:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-22T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318105","SVO","B","2023-04-26T15:06:06.744994","NULL","NOZ","NULL","SU","32A","1459","NULL","1","NULL","NULL","NULL","2022-12-23T09:05:00","2022-12-23T04:05:00","J","ACTIVE","139018035667450132","2022-12-23T09:05:00","2022-12-24T09:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-23T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
"1318106","OVB","A","2023-04-26T15:06:06.751209","NULL","SVO","B","SU","32A","1306","NULL","1","NULL","NULL","NULL","2022-12-30T05:05:00","2022-12-30T00:55:00","J","ACTIVE","139018035667510133","2022-12-30T05:05:00","2022-12-31T05:04:00","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","2022-12-29T03:00:00","NULL","NEW","SSIM","65","C8,Y150","NULL","NULL","NULL","NULL"
